track_id,track_name,artists,track_genre,popularity,danceability,energy,loudness,speechiness,acousticness,instrumentalness,liveness,valence,tempo,duration_ms
trk_04090,Musica 04090,Artista 098,pop,59,0.4849,0.7117,-4.0989,0.0311,0.6321,0.0173,0.0698,0.2817,134.15,256369
trk_04091,Musica 04091,Artista 014,pop,56,0.4929,0.5546,-2.9964,0.2049,0.2368,0.0429,0.2478,0.435,154.88,240360
trk_04092,Musica 04092,Artista 217,indie,53,0.8117,0.4895,1.0,0.1574,0.0941,0.1307,0.4409,0.5287,93.24,204066
trk_04093,Musica 04093,Artista 029,latin,51,0.8224,0.423,-4.7246,0.0101,0.1895,0.0288,0.2899,0.3742,117.65,83928
trk_04094,Musica 04094,Artista 184,rock,70,0.8063,0.8749,-7.0492,0.1439,0.1449,0.1356,0.0473,0.5752,92.74,284421
trk_04095,Musica 04095,Artista 015,rock,59,0.5134,0.8271,-10.784,0.1231,0.1646,0.1052,0.0958,0.6199,112.64,161194
trk_04096,Musica 04096,Artista 103,hip-hop,72,0.7678,0.9376,-1.806,0.0883,0.3753,0.0009,0.2409,0.3677,95.0,266840
trk_04097,Musica 04097,Artista 121,sertanejo,72,0.8536,0.819,-6.1072,0.0669,0.505,0.2081,0.1872,0.5446,122.47,172968
trk_04098,Musica 04098,Artista 224,sertanejo,72,0.5464,0.506,-15.1516,0.0502,0.29,0.1472,0.1187,0.8879,164.06,160699
trk_04099,Musica 04099,Artista 022,funk,81,0.8468,0.6531,-7.1138,0.0511,0.2127,0.0306,0.0545,0.556,113.79,205923
trk_04100,Musica 04100,Artista 096,r&b,55,0.6605,0.5751,-9.4297,0.0625,0.0835,0.2386,0.3518,0.6395,124.88,133647
trk_04101,Musica 04101,Artista 122,rock,62,0.546,0.7329,1.0,0.1783,0.4134,0.0096,0.4591,0.3911,159.91,150286
trk_04102,Musica 04102,Artista 160,funk,73,0.9372,0.4305,-9.642,0.413,0.0862,0.0504,0.1979,0.6365,101.84,273390
trk_04103,Musica 04103,Artista 151,sertanejo,71,0.3812,0.9554,-4.554,0.2654,0.0849,0.0109,0.2791,0.6285,110.92,260036
trk_04104,Musica 04104,Artista 070,hip-hop,90,0.8007,0.857,-4.2695,0.1843,0.1265,0.0405,0.1905,0.6059,119.7,165894
trk_04105,Musica 04105,Artista 029,r&b,75,0.847,0.7374,-4.0466,0.3905,0.4135,0.0084,0.1087,0.6674,110.33,184293
trk_04106,Musica 04106,Artista 057,pop,68,0.4925,0.6314,-1.5722,0.0439,0.1488,0.1574,0.1232,0.6298,155.5,109920
trk_04107,Musica 04107,Artista 016,funk,73,0.5254,0.5105,-4.5953,0.1517,0.2486,0.0773,0.3645,0.5992,94.98,192740
trk_04108,Musica 04108,Artista 136,funk,79,0.5337,0.7173,-6.5226,0.0459,0.1827,0.0319,0.362,0.3799,114.45,184364
trk_04109,Musica 04109,Artista 157,r&b,62,0.9501,0.742,-6.8011,0.174,0.3033,0.1763,0.2534,0.3589,151.58,291853
trk_04110,Musica 04110,Artista 145,electronic,54,0.5633,0.4851,-8.3664,0.0734,0.1636,0.0971,0.3956,0.6583,124.94,220124
trk_04111,Musica 04111,Artista 053,hip-hop,78,0.7494,0.4298,0.7811,0.1825,0.0385,0.0099,0.2875,0.1536,101.81,220161
trk_04112,Musica 04112,Artista 193,latin,72,0.7773,0.5961,-5.4998,0.2439,0.2181,0.1786,0.1899,0.5779,108.89,236551
trk_04113,Musica 04113,Artista 048,indie,55,0.5405,0.6508,-4.2395,0.0332,0.3485,0.2981,0.1038,0.5334,131.7,187251
trk_04114,Musica 04114,Artista 173,electronic,46,0.4996,0.5925,-5.3194,0.1359,0.2572,0.0983,0.1729,0.58,79.6,248140
trk_04115,Musica 04115,Artista 191,indie,52,0.9206,0.6124,-11.3903,0.1987,0.6412,0.0059,0.0536,0.3138,154.62,240459
trk_04116,Musica 04116,Artista 028,rock,81,0.9313,0.4914,-0.5501,0.3714,0.3156,0.0851,0.0683,0.6312,122.27,226620
trk_04117,Musica 04117,Artista 196,sertanejo,65,0.6953,0.3323,-10.0351,0.4998,0.2087,0.1317,0.0108,0.6065,134.22,237445
trk_04118,Musica 04118,Artista 137,latin,40,0.8057,0.4005,-6.7088,0.1328,0.3103,0.0343,0.3131,0.7023,113.33,321400
trk_04119,Musica 04119,Artista 009,hip-hop,51,0.5943,0.5139,-4.8747,0.1421,0.3593,0.0373,0.0321,0.364,117.94,91873
trk_04120,Musica 04120,Artista 247,electronic,58,0.2309,0.6537,-9.3612,0.5118,0.095,0.0432,0.0987,0.365,126.85,152851
trk_04121,Musica 04121,Artista 014,dance,53,0.429,0.6781,-5.8811,0.1404,0.3681,0.0377,0.5711,0.4899,131.75,190808
trk_04122,Musica 04122,Artista 048,indie,83,0.9399,0.5765,-4.4939,0.2412,0.049,0.0206,0.1679,0.5202,163.79,259987
trk_04123,Musica 04123,Artista 119,latin,62,0.6383,0.8454,1.0,0.0392,0.7259,0.2981,0.1115,0.544,134.33,216945
trk_04124,Musica 04124,Artista 072,hip-hop,88,0.9282,0.8634,-8.6526,0.1129,0.0437,0.0341,0.1814,0.4507,132.26,251177
trk_04125,Musica 04125,Artista 100,dance,82,0.9278,0.8135,-1.7172,0.0947,0.0837,0.0041,0.4239,0.7135,115.82,207800
trk_04126,Musica 04126,Artista 096,pop,78,0.7229,0.5284,-2.0313,0.0246,0.3355,0.1526,0.0419,0.3791,141.38,177547
trk_04127,Musica 04127,Artista 162,electronic,66,0.3815,0.4144,-9.8964,0.0729,0.1436,0.0251,0.1187,0.3232,111.34,249792
trk_04128,Musica 04128,Artista 138,electronic,68,0.274,0.7652,-3.4227,0.0321,0.0336,0.2799,0.0969,0.5936,133.37,196644
trk_04129,Musica 04129,Artista 179,indie,60,0.7341,0.2919,-3.0177,0.2908,0.5172,0.0017,0.2543,0.6271,123.29,270360
trk_04130,Musica 04130,Artista 190,r&b,56,0.5588,0.8201,0.3321,0.0659,0.3503,0.197,0.2098,0.7782,91.71,151478
trk_04131,Musica 04131,Artista 051,indie,60,0.6378,0.8121,-7.8359,0.1171,0.4771,0.1491,0.1155,0.8422,138.83,287039
trk_04132,Musica 04132,Artista 106,sertanejo,75,0.4597,0.8637,-3.4037,0.1792,0.0472,0.0575,0.4189,0.3672,99.93,258054
trk_04133,Musica 04133,Artista 163,hip-hop,81,0.8938,0.4732,0.7542,0.063,0.207,0.0452,0.0475,0.5859,185.27,202695
trk_04134,Musica 04134,Artista 211,electronic,72,0.6856,0.6001,-8.3541,0.2854,0.1513,0.0361,0.1513,0.6424,132.42,148358
trk_04135,Musica 04135,Artista 097,electronic,68,0.5054,0.77,-0.876,0.0301,0.6415,0.0075,0.0806,0.3016,134.29,184799
trk_04136,Musica 04136,Artista 204,pop,79,0.5991,0.3712,-2.0139,0.0285,0.2057,0.0519,0.2844,0.8906,77.6,203429
trk_04137,Musica 04137,Artista 112,electronic,70,0.6277,0.7973,1.0,0.0937,0.1031,0.0558,0.5426,0.5709,171.75,270581
trk_04138,Musica 04138,Artista 172,latin,55,0.6111,0.3668,-10.2554,0.039,0.3448,0.0524,0.0361,0.6079,93.31,205016
trk_04139,Musica 04139,Artista 027,funk,72,0.8865,0.687,-5.7018,0.0368,0.0414,0.1194,0.0621,0.5615,64.33,256693
trk_04140,Musica 04140,Artista 245,indie,59,0.5379,0.2795,-4.2009,0.1524,0.2259,0.1387,0.0931,0.3663,125.54,181948
trk_04141,Musica 04141,Artista 141,hip-hop,79,0.7071,0.7943,-2.4573,0.1281,0.1644,0.0158,0.0936,0.8664,69.35,204702
trk_04142,Musica 04142,Artista 042,electronic,51,0.4043,0.7395,-10.9386,0.4985,0.0809,0.012,0.264,0.1985,124.42,208539
trk_04143,Musica 04143,Artista 164,pop,66,0.3942,0.4205,-0.5723,0.0294,0.3212,0.0818,0.1018,0.1991,113.27,350012
trk_04144,Musica 04144,Artista 176,hip-hop,76,0.764,0.5452,-7.8355,0.1629,0.0293,0.0845,0.0709,0.6477,73.77,275928
trk_04145,Musica 04145,Artista 012,electronic,66,0.9472,0.4687,-9.3128,0.3464,0.2245,0.0762,0.1213,0.5592,111.79,245681
trk_04146,Musica 04146,Artista 153,rock,77,0.7996,0.7533,-0.2255,0.2987,0.4283,0.0253,0.3948,0.3811,125.79,239099
trk_04147,Musica 04147,Artista 135,pop,73,0.8186,0.4855,-7.0272,0.0099,0.3519,0.0006,0.4675,0.3477,153.26,284442
trk_04148,Musica 04148,Artista 086,funk,93,0.7202,0.7682,1.0,0.3703,0.2314,0.0322,0.0821,0.7521,99.52,134024
trk_04149,Musica 04149,Artista 117,electronic,47,0.4669,0.6623,-5.4623,0.0589,0.8047,0.0168,0.0332,0.3834,149.99,90707
trk_04150,Musica 04150,Artista 110,hip-hop,87,0.6068,0.789,-4.2522,0.1652,0.2609,0.148,0.4872,0.3095,145.68,231615
trk_04151,Musica 04151,Artista 025,rock,50,0.6378,0.4234,-7.0429,0.1636,0.1143,0.0322,0.2118,0.07,110.99,196025
trk_04152,Musica 04152,Artista 072,sertanejo,67,0.8628,0.8015,-8.2393,0.0159,0.263,0.0951,0.2862,0.1584,102.62,174375
trk_04153,Musica 04153,Artista 039,electronic,52,0.54,0.6154,-2.8327,0.3054,0.4083,0.0068,0.2398,0.5207,93.37,251665
trk_04154,Musica 04154,Artista 049,electronic,67,0.7931,0.7732,-1.3037,0.0319,0.4602,0.0318,0.1206,0.1626,125.54,101854
trk_04155,Musica 04155,Artista 102,sertanejo,69,0.6565,0.935,-1.1227,0.0814,0.3194,0.0697,0.1192,0.624,105.9,268260
trk_04156,Musica 04156,Artista 080,pop,50,0.269,0.7546,-2.4276,0.0021,0.2746,0.1093,0.156,0.3592,115.46,292501
trk_04157,Musica 04157,Artista 092,r&b,51,0.5916,0.2418,-3.0249,0.0535,0.5398,0.0517,0.2652,0.3693,132.63,154855
trk_04158,Musica 04158,Artista 049,pop,79,0.5039,0.2933,-8.2538,0.2792,0.2057,0.0414,0.2911,0.5129,144.08,305394
trk_04159,Musica 04159,Artista 146,electronic,83,0.7249,0.7148,-0.9478,0.0853,0.2191,0.0044,0.0829,0.3116,124.88,265593
trk_04160,Musica 04160,Artista 088,rock,60,0.6451,0.4948,-3.3261,0.0077,0.3041,0.1294,0.4487,0.7031,98.54,199132
trk_04161,Musica 04161,Artista 244,electronic,78,0.7912,0.3602,-6.7506,0.2782,0.2303,0.0873,0.1717,0.6905,97.77,204598
trk_04162,Musica 04162,Artista 031,rock,49,0.5398,0.8578,-5.7494,0.0028,0.3426,0.1258,0.0263,0.185,88.7,216203
trk_04163,Musica 04163,Artista 025,latin,52,0.4077,0.6574,-5.812,0.0182,0.225,0.088,0.1053,0.5681,154.23,225517
trk_04164,Musica 04164,Artista 051,hip-hop,96,0.7496,0.6302,-9.0321,0.0627,0.1572,0.005,0.2554,0.9232,118.31,236879
trk_04165,Musica 04165,Artista 104,funk,87,0.8619,0.5568,-3.1215,0.0831,0.4881,0.0649,0.3278,0.8211,147.29,311857
trk_04166,Musica 04166,Artista 109,rock,85,0.9069,0.3316,-5.6378,0.0921,0.1048,0.0885,0.381,0.6159,159.35,184080
trk_04167,Musica 04167,Artista 157,pop,46,0.8717,0.592,-5.2781,0.1654,0.4044,0.0191,0.1164,0.3635,88.5,214915
trk_04168,Musica 04168,Artista 203,hip-hop,57,0.2866,0.5894,-4.2785,0.2595,0.4089,0.0094,0.1456,0.3652,169.46,225803
trk_04169,Musica 04169,Artista 174,sertanejo,98,0.7225,0.8322,0.9724,0.0837,0.2269,0.0231,0.0417,0.5437,144.74,136939
trk_04170,Musica 04170,Artista 071,electronic,84,0.8162,0.7429,-3.9279,0.1548,0.1615,0.0793,0.1564,0.6071,142.01,242053
trk_04171,Musica 04171,Artista 045,dance,70,0.5563,0.7991,-0.8003,0.2212,0.5446,0.027,0.4171,0.7012,141.47,191830
trk_04172,Musica 04172,Artista 207,funk,75,0.8925,0.5651,-2.3154,0.1434,0.4853,0.0481,0.5105,0.608,146.11,240220
trk_04173,Musica 04173,Artista 135,dance,66,0.7302,0.6167,-7.0453,0.0568,0.5883,0.0844,0.5093,0.6565,123.48,204628
trk_04174,Musica 04174,Artista 012,rock,62,0.5236,0.4954,-2.1079,0.1169,0.042,0.0066,0.1278,0.5409,93.24,268505
trk_04175,Musica 04175,Artista 038,indie,87,0.8279,0.4251,-4.8925,0.1857,0.123,0.0032,0.2301,0.3718,123.65,131717
trk_04176,Musica 04176,Artista 058,sertanejo,72,0.6983,0.4246,-4.6547,0.0084,0.0386,0.1258,0.2627,0.5477,79.91,115670
trk_04177,Musica 04177,Artista 216,sertanejo,71,0.5616,0.793,-4.8955,0.0886,0.3798,0.099,0.3475,0.6306,95.99,272862
trk_04178,Musica 04178,Artista 187,dance,57,0.701,0.7515,-9.482,0.1138,0.3816,0.1086,0.1678,0.4912,93.54,198768
trk_04179,Musica 04179,Artista 216,funk,73,0.708,0.7752,-11.2845,0.1351,0.2812,0.0098,0.1908,0.3461,106.68,262438
trk_04180,Musica 04180,Artista 233,r&b,39,0.7376,0.531,-9.7878,0.1097,0.4021,0.216,0.1875,0.4075,110.1,391591
trk_04181,Musica 04181,Artista 020,funk,73,0.8698,0.7284,-3.327,0.4267,0.3558,0.1472,0.0706,0.793,71.09,196860
trk_04182,Musica 04182,Artista 014,pop,85,0.6737,0.8357,-6.0522,0.23,0.0802,0.1323,0.1221,0.572,101.42,193808
trk_04183,Musica 04183,Artista 148,funk,63,0.7045,0.3827,-9.4535,0.2037,0.3199,0.1051,0.2122,0.4012,121.94,228186
trk_04184,Musica 04184,Artista 209,electronic,49,0.6628,0.7759,-4.1489,0.0835,0.4064,0.0427,0.1429,0.2802,81.26,136944
trk_04185,Musica 04185,Artista 033,r&b,55,0.6443,0.4054,-8.3046,0.0506,0.1471,0.143,0.327,0.6801,105.3,193803
trk_04186,Musica 04186,Artista 137,indie,64,0.6778,0.4915,-2.3952,0.0679,0.3942,0.1476,0.0266,0.5675,129.72,253704
trk_04187,Musica 04187,Artista 182,pop,67,0.7662,0.6183,-1.3333,0.0811,0.3954,0.1247,0.1263,0.5029,70.99,195222
trk_04188,Musica 04188,Artista 111,pop,89,0.3374,0.251,-3.4606,0.0815,0.1484,0.0043,0.0903,0.4767,106.3,211505
trk_04189,Musica 04189,Artista 053,pop,82,0.7717,0.6207,-3.2389,0.0165,0.2525,0.0679,0.3575,0.2464,122.58,121502
trk_04190,Musica 04190,Artista 075,electronic,65,0.5357,0.8639,-7.023,0.2183,0.2258,0.113,0.1967,0.4543,148.2,255071
trk_04191,Musica 04191,Artista 129,pop,76,0.8896,0.8509,-3.3848,0.3557,0.2459,0.0998,0.3628,0.8828,161.5,288324
trk_04192,Musica 04192,Artista 090,funk,53,0.932,0.4897,-5.3565,0.256,0.7937,0.1176,0.0995,0.5434,135.29,106340
trk_04193,Musica 04193,Artista 218,sertanejo,72,0.8597,0.7744,-2.8467,0.014,0.3904,0.124,0.1287,0.4282,166.39,240937
trk_04194,Musica 04194,Artista 214,latin,75,0.8133,0.7144,-4.8969,0.1513,0.3409,0.0533,0.0145,0.2797,174.98,266508
trk_04195,Musica 04195,Artista 052,rock,69,0.4329,0.5428,-4.1756,0.0794,0.2879,0.0785,0.4137,0.4857,133.27,222837
trk_04196,Musica 04196,Artista 243,electronic,70,0.5813,0.4649,-6.1028,0.0421,0.1908,0.0478,0.3309,0.7577,103.95,231953
trk_04197,Musica 04197,Artista 074,pop,56,0.4686,0.7235,-0.82,0.0425,0.3149,0.1079,0.079,0.7186,114.93,287779
trk_04198,Musica 04198,Artista 190,latin,64,0.428,0.5815,-8.8195,0.0029,0.0691,0.0781,0.0691,0.4015,121.07,310868
trk_04199,Musica 04199,Artista 165,pop,91,0.9562,0.5867,-4.9074,0.1214,0.0608,0.2469,0.2412,0.4736,136.89,228793
trk_04200,Musica 04200,Artista 014,pop,56,0.7505,0.4078,-5.7283,0.0695,0.5764,0.0567,0.0647,0.639,77.5,153978
trk_04201,Musica 04201,Artista 160,rock,55,0.4035,0.8959,-6.2604,0.0211,0.2416,0.025,0.2414,0.309,113.19,201042
trk_04202,Musica 04202,Artista 164,indie,61,0.4643,0.6394,-7.2196,0.0209,0.3497,0.048,0.1601,0.5005,128.6,222986
trk_04203,Musica 04203,Artista 105,pop,66,0.7178,0.5134,-8.0262,0.12,0.5479,0.2991,0.0087,0.1659,130.27,151194
trk_04204,Musica 04204,Artista 032,sertanejo,70,0.7598,0.3687,-4.1938,0.4072,0.0446,0.0279,0.1694,0.4692,120.93,247604
trk_04205,Musica 04205,Artista 083,indie,78,0.8913,0.9034,-6.8109,0.0452,0.1943,0.0086,0.261,0.4164,91.21,167969
trk_04206,Musica 04206,Artista 234,indie,48,0.557,0.6108,-8.6616,0.1914,0.1555,0.4787,0.5761,0.7094,120.15,311890
trk_04207,Musica 04207,Artista 005,rock,70,0.7358,0.4141,-9.9092,0.0911,0.4597,0.0385,0.0629,0.4214,96.86,146715
trk_04208,Musica 04208,Artista 092,pop,57,0.7854,0.4079,-6.1633,0.0762,0.3181,0.2143,0.3654,0.3309,91.51,343617
trk_04209,Musica 04209,Artista 018,electronic,44,0.4887,0.4034,-10.3003,0.1331,0.6536,0.0784,0.0388,0.6273,167.27,155747
trk_04210,Musica 04210,Artista 176,rock,53,0.7096,0.5237,-7.0491,0.0858,0.0878,0.0265,0.0883,0.5023,72.48,112082
trk_04211,Musica 04211,Artista 116,funk,84,0.5787,0.5618,-4.1472,0.1364,0.2926,0.0294,0.1097,0.6936,122.62,277780
trk_04212,Musica 04212,Artista 117,hip-hop,76,0.7726,0.5885,-2.7578,0.1232,0.3909,0.09,0.0423,0.1862,140.1,167052
trk_04213,Musica 04213,Artista 197,electronic,85,0.8733,0.6546,1.0,0.0056,0.522,0.0249,0.2119,0.3692,145.65,233756
trk_04214,Musica 04214,Artista 179,pop,84,0.901,0.5328,-6.4506,0.0913,0.5002,0.0766,0.381,0.3516,127.31,225268
trk_04215,Musica 04215,Artista 248,sertanejo,53,0.5395,0.8512,-1.7519,0.3941,0.3545,0.0444,0.2303,0.1119,118.9,150875
trk_04216,Musica 04216,Artista 122,rock,63,0.7938,0.8162,-3.1646,0.0764,0.4374,0.0252,0.0428,0.4411,150.47,89125
trk_04217,Musica 04217,Artista 232,funk,55,0.4086,0.397,-7.5356,0.0497,0.3476,0.0362,0.3271,0.8238,121.44,194027
trk_04218,Musica 04218,Artista 030,pop,66,0.5112,0.827,-6.3606,0.0081,0.1628,0.0496,0.2352,0.6227,151.46,246368
trk_04219,Musica 04219,Artista 148,dance,58,0.6697,0.3614,-5.4452,0.289,0.2071,0.0045,0.103,0.6927,153.08,195480
trk_04220,Musica 04220,Artista 011,funk,69,0.5046,0.49,-3.8384,0.0355,0.179,0.0356,0.1561,0.616,115.83,209820
trk_04221,Musica 04221,Artista 088,rock,58,0.7916,0.7899,-5.1893,0.0572,0.0805,0.2657,0.1117,0.716,153.99,245401
trk_04222,Musica 04222,Artista 029,pop,57,0.2964,0.6323,-5.4734,0.2219,0.1756,0.3186,0.2047,0.7793,87.48,123620
trk_04223,Musica 04223,Artista 139,hip-hop,81,0.598,0.7486,0.0792,0.0489,0.3475,0.2723,0.059,0.3977,142.7,188107
trk_04224,Musica 04224,Artista 106,pop,69,0.5953,0.2297,-1.6665,0.0232,0.429,0.0963,0.2309,0.4308,71.61,285560
trk_04225,Musica 04225,Artista 101,rock,73,0.5046,0.6015,-6.3841,0.0873,0.1342,0.1195,0.2396,0.442,149.89,185912
trk_04226,Musica 04226,Artista 153,latin,59,0.7471,0.6757,-3.8669,0.1399,0.5586,0.197,0.1169,0.8231,183.6,222996
trk_04227,Musica 04227,Artista 179,sertanejo,53,0.6338,0.7814,-1.5869,0.1549,0.2409,0.0147,0.1048,0.3163,126.06,184671
trk_04228,Musica 04228,Artista 090,pop,67,0.5423,0.7108,-4.7939,0.0802,0.1497,0.234,0.3,0.4117,127.75,198620
trk_04229,Musica 04229,Artista 209,sertanejo,54,0.8496,0.5073,-7.4291,0.0405,0.2275,0.0041,0.4253,0.9262,164.96,214794
trk_04230,Musica 04230,Artista 222,rock,45,0.6034,0.4048,-5.3968,0.1998,0.4396,0.282,0.3729,0.1859,118.75,147005
trk_04231,Musica 04231,Artista 099,dance,58,0.2126,0.6554,-2.4103,0.0892,0.1277,0.3308,0.0674,0.6553,55.84,293914
trk_04232,Musica 04232,Artista 199,pop,63,0.3951,0.5892,-4.1712,0.0656,0.175,0.0062,0.1316,0.7343,128.34,254580
trk_04233,Musica 04233,Artista 010,indie,77,0.7634,0.6843,-4.601,0.3517,0.1659,0.0794,0.0514,0.1883,97.73,283249
trk_04234,Musica 04234,Artista 159,indie,69,0.4812,0.3261,-10.622,0.1693,0.2659,0.0279,0.3244,0.4149,117.72,207206
trk_04235,Musica 04235,Artista 235,pop,100,0.813,0.6019,-4.2656,0.1293,0.1749,0.0572,0.129,0.4607,92.9,129816
trk_04236,Musica 04236,Artista 117,pop,45,0.3761,0.7171,-6.0773,0.0642,0.5336,0.0832,0.0779,0.4231,161.18,191731
trk_04237,Musica 04237,Artista 142,hip-hop,100,0.8805,0.7589,-3.2205,0.3146,0.1706,0.1005,0.2676,0.5933,133.82,240473
trk_04238,Musica 04238,Artista 128,latin,74,0.8625,0.4238,-8.1045,0.1021,0.1686,0.0401,0.3953,0.5108,111.31,254723
trk_04239,Musica 04239,Artista 050,sertanejo,65,0.6806,0.5567,-6.7609,0.0791,0.1808,0.1483,0.1474,0.535,136.66,211613
trk_04240,Musica 04240,Artista 012,funk,63,0.352,0.7497,1.0,0.0055,0.0364,0.2508,0.1842,0.3508,119.5,151942
trk_04241,Musica 04241,Artista 032,indie,54,0.7306,0.5019,-4.834,0.2917,0.1514,0.0665,0.1398,0.6097,161.51,266918
trk_04242,Musica 04242,Artista 084,latin,57,0.4484,0.9437,-11.5948,0.3332,0.3085,0.0572,0.2326,0.821,134.25,206645
trk_04243,Musica 04243,Artista 065,electronic,60,0.717,0.4402,-1.8194,0.0519,0.2378,0.2595,0.0584,0.6168,158.77,195524
trk_04244,Musica 04244,Artista 230,electronic,65,0.5437,0.5085,-10.0212,0.1329,0.2822,0.1289,0.1004,0.5043,105.9,223121
trk_04245,Musica 04245,Artista 212,funk,66,0.758,0.7598,-7.0594,0.0367,0.0887,0.1732,0.2716,0.1086,126.73,230848
trk_04246,Musica 04246,Artista 041,rock,62,0.4781,0.7412,-4.7592,0.3482,0.4979,0.0077,0.1648,0.2792,149.07,209808
trk_04247,Musica 04247,Artista 057,latin,73,0.3429,0.6344,-1.6035,0.1265,0.0299,0.0384,0.256,0.3272,127.08,258046
trk_04248,Musica 04248,Artista 156,pop,57,0.501,0.7404,-3.619,0.3697,0.4011,0.0238,0.2188,0.0217,62.45,257135
trk_04249,Musica 04249,Artista 084,rock,53,0.6026,0.6345,-10.3278,0.1105,0.7407,0.1093,0.1577,0.8391,114.66,246912
trk_04250,Musica 04250,Artista 157,indie,57,0.5944,0.5145,-4.1254,0.0807,0.1895,0.1208,0.1732,0.217,95.49,183388
trk_04251,Musica 04251,Artista 231,hip-hop,82,0.6603,0.7923,-5.6904,0.0511,0.4533,0.0599,0.3364,0.6717,153.41,182809
trk_04252,Musica 04252,Artista 066,pop,65,0.8157,0.4012,-7.0056,0.0929,0.1477,0.0512,0.2294,0.0753,139.47,203922
trk_04253,Musica 04253,Artista 024,rock,72,0.6113,0.8879,-5.4783,0.018,0.4189,0.0008,0.1025,0.5158,147.29,251326
trk_04254,Musica 04254,Artista 071,sertanejo,55,0.6118,0.1877,-10.334,0.184,0.3923,0.0273,0.2091,0.1559,99.46,156655
trk_04255,Musica 04255,Artista 033,latin,72,0.7269,0.5694,-8.3913,0.0671,0.2973,0.2314,0.1752,0.6394,98.41,231293
trk_04256,Musica 04256,Artista 058,pop,65,0.6009,0.7103,-2.2131,0.1119,0.5118,0.0628,0.2599,0.3,87.3,224916
trk_04257,Musica 04257,Artista 126,pop,64,0.3812,0.6338,-7.6306,0.0819,0.5348,0.0091,0.1166,0.4928,112.84,241429
trk_04258,Musica 04258,Artista 175,electronic,58,0.2995,0.8726,-7.8649,0.0214,0.1767,0.0845,0.0464,0.2462,118.65,231993
trk_04259,Musica 04259,Artista 194,dance,68,0.6436,0.8879,-6.0791,0.0294,0.2988,0.089,0.0535,0.6463,146.44,235889
trk_04260,Musica 04260,Artista 074,rock,84,0.5642,0.8211,-4.4717,0.2552,0.0314,0.0431,0.2601,0.4156,113.83,191686
trk_04261,Musica 04261,Artista 027,dance,72,0.7692,0.8475,-2.4174,0.0448,0.1792,0.0227,0.2471,0.1271,96.27,129093
trk_04262,Musica 04262,Artista 155,latin,45,0.5618,0.304,-5.669,0.0033,0.4938,0.0238,0.4793,0.7324,145.93,190166
trk_04263,Musica 04263,Artista 021,rock,80,0.8006,0.4484,-6.5335,0.0579,0.4672,0.0645,0.1837,0.7384,95.92,247322
trk_04264,Musica 04264,Artista 067,latin,67,0.6525,0.6547,-7.6655,0.0652,0.2705,0.0187,0.0722,0.7718,151.59,283800
trk_04265,Musica 04265,Artista 055,funk,58,0.9341,0.5502,-8.8338,0.1312,0.6473,0.0366,0.1819,0.3413,189.53,215737
trk_04266,Musica 04266,Artista 037,electronic,58,0.3511,0.7544,-1.4503,0.0286,0.2234,0.2173,0.1365,0.2699,108.51,302150
trk_04267,Musica 04267,Artista 036,hip-hop,71,0.6403,0.7094,-2.8991,0.2282,0.3876,0.0013,0.2602,0.6963,55.0,226293
trk_04268,Musica 04268,Artista 149,latin,84,0.5722,0.7206,-2.9109,0.0021,0.2875,0.0062,0.3556,0.8436,126.21,197082
trk_04269,Musica 04269,Artista 123,indie,47,0.6959,0.5313,-4.7414,0.0211,0.3266,0.269,0.4256,0.4315,131.77,223436
trk_04270,Musica 04270,Artista 080,indie,49,0.5983,0.2645,-5.7092,0.0633,0.3373,0.0034,0.0356,0.268,120.02,208243
trk_04271,Musica 04271,Artista 204,dance,62,0.9262,0.2078,-6.8989,0.2094,0.1923,0.0118,0.019,0.7873,145.16,317746
trk_04272,Musica 04272,Artista 099,electronic,73,0.772,0.5743,-7.7618,0.3121,0.5075,0.0001,0.105,0.4162,119.95,206953
trk_04273,Musica 04273,Artista 178,indie,44,0.7278,0.3949,-0.5449,0.0647,0.4213,0.0046,0.3838,0.6869,94.81,206585
trk_04274,Musica 04274,Artista 183,latin,65,0.4432,0.3644,-11.019,0.0958,0.5682,0.018,0.1574,0.7285,97.29,171874
trk_04275,Musica 04275,Artista 106,rock,54,0.3342,0.5416,-9.7614,0.0331,0.1232,0.0169,0.4735,0.4205,109.7,269243
trk_04276,Musica 04276,Artista 031,pop,70,0.7539,0.5434,-3.9333,0.0942,0.542,0.1125,0.0815,0.2026,114.32,146469
trk_04277,Musica 04277,Artista 233,hip-hop,71,0.9363,0.9204,-2.5571,0.0795,0.6936,0.045,0.1534,0.3762,108.55,142152
trk_04278,Musica 04278,Artista 212,latin,73,0.7583,0.7459,1.0,0.5129,0.1823,0.0293,0.4636,0.4562,119.19,137436
trk_04279,Musica 04279,Artista 025,rock,64,0.7115,0.8253,-3.1326,0.0768,0.2329,0.0623,0.3847,0.4983,91.35,145126
trk_04280,Musica 04280,Artista 139,funk,62,0.5625,0.6366,-4.6743,0.1175,0.5338,0.0295,0.0377,0.4965,167.38,232219
trk_04281,Musica 04281,Artista 164,pop,92,0.631,0.8204,-0.8499,0.0058,0.1806,0.0802,0.0908,0.7072,109.21,217851
trk_04282,Musica 04282,Artista 021,hip-hop,78,0.6709,0.8571,1.0,0.0216,0.3737,0.2617,0.3412,0.1754,94.24,142420
